Time,Tension in Muscle,Diameter of Seg 3
1810,4.0734789552651085,0.25086958491895656
1811,4.077771528266203,0.2508195352282341
1812,4.072152058454799,0.25076989638874053
1813,4.083724029955823,0.2507192545364114
1814,4.076633985427941,0.25066822645164155
1815,4.082674171097706,0.25061867249078545
1816,4.08727896186201,0.2505680608081148
1817,4.089257410497077,0.2505182429239395
1818,4.085517890514249,0.25046792115224636
1819,4.09325439275241,0.25041823971512217
1820,4.088962936572296,0.2503682645473893
1821,4.091641645820473,0.2503184860443882
1822,4.094988615513432,0.250268804885015
1823,4.0912618876330065,0.2502201277515519
1824,4.104524759986099,0.25017006068474207
1825,4.099049527805002,0.25011952205529414
1826,4.095036827202675,0.25007176023922245
1827,4.112993731608197,0.2500211198963207
1828,4.102986505875052,0.2499703537168883
1829,4.100863856616748,0.24992224067957441
1830,4.115919097267348,0.24987129543409925
1831,4.1044047944264985,0.24982132346118122
1832,4.1080148081182255,0.24977139272268734
1833,4.110566384872534,0.24972172199706028
1834,4.107681967292511,0.24967167312759359
1835,4.113086616526108,0.24962213104456946
1836,4.106061701275172,0.24957206525556436
1837,4.111819465719743,0.24952210990506052
1838,4.108077576766252,0.24947193630402084
1839,4.115746847356946,0.2494222972899212
1840,4.104476312610409,0.249372503226251
1841,4.116798255209992,0.24932222885799343
1842,4.105848880773189,0.2492731814656459
1843,4.118501300283064,0.24922288536250878
1844,4.111488318853454,0.24917159756454466
1845,4.106262540869099,0.2491233451634442
1846,4.126905116535701,0.2490719714235873
1847,4.11228406628877,0.2490209410762658
1848,4.111580946401578,0.24897265109502364
1849,4.126714031289791,0.2489211708582066
1850,4.113945756011278,0.24887008791912338
1851,4.117871771214688,0.24882057227495957
1852,4.122303937096959,0.2487693787233778
1853,4.12411644656081,0.2487187236350305
1854,4.130377056839068,0.2486696879646241
1855,4.1176394896186235,0.24861848306522707
1856,4.1227974819996005,0.2485685208062889
1857,4.122082576453039,0.2485183127573225
1858,4.124429947122526,0.24846766308011084
1859,4.123372480481365,0.2484176303528688
1860,4.127120645738097,0.2483669207857126
1861,4.1277564618991205,0.24831701888404625
1862,4.127571753290262,0.24826637746857985
1863,4.128629421957681,0.24821642450410095
1864,4.130971358034715,0.24816580384395823
1865,4.13028775094773,0.24811600905758946
1866,4.135779106730477,0.24806541886589714
1867,4.132576067636489,0.24801548891482503
1868,4.136505979634323,0.24796494741878244
1869,4.136394011129912,0.2479151629570925
1870,4.139799782730462,0.2478646761131294
1871,4.138489652152827,0.24781498021929377
1872,4.14338049211611,0.24776428061706315
1873,4.146255129828935,0.24771407957383026
1874,4.150406386625974,0.24766455488340963
1875,4.143382306741891,0.24761478037584034
1876,4.147143321152525,0.24756476955013643
1877,4.144560179596531,0.24751552901203872
1878,4.154128612510321,0.24746545410246892
1879,4.144276423263803,0.24741519243112625
1880,4.151367305613481,0.2473654659798719
1881,4.152144498768825,0.24731611026248188
1882,4.150367720134867,0.24726716645679034
1883,4.159784938892944,0.24721700712318426
1884,4.146994722531947,0.2471668799233132
1885,4.152946709746289,0.24711892795966836
1886,4.169700301928597,0.24706786564031974
1887,4.158216539990122,0.2470174544977583
1888,4.16405551968279,0.24696813870735632
1889,4.164408692108659,0.24691912929906573
1890,4.166318288261692,0.2468689576665306
1891,4.168893057225137,0.24681959693809777
1892,4.165180609093026,0.24677072137613842
1893,4.17373749689017,0.2467207888662819
1894,4.16992845714384,0.24667156236285187
1895,4.170067846249081,0.2466221933818092
1896,4.170209523012879,0.24657315597332907
1897,4.176059322739579,0.2465226522647322
1898,4.179068580751969,0.24647299249285542
1899,4.184169484355341,0.24642476460049356
1900,4.172756657218214,0.2463745719114351
1901,4.178075935860006,0.24632489136260238
1902,4.180815262296457,0.246275059170956
1903,4.188807205128625,0.2462270143298074
1904,4.173104363833967,0.2461766437685552
1905,4.177305255150467,0.24612793304737043
1906,4.180363646173642,0.24607753339231853
1907,4.183149862275362,0.2460279102432879
1908,4.184299084783091,0.24597842341189974
1909,4.186614955417256,0.2459293883026958
1910,4.17806046542782,0.24587969979631832
1911,4.189493146860138,0.24583070043023836
1912,4.178766524617632,0.2457808530933878
1913,4.18583160569058,0.24573149789442433
1914,4.185579870313106,0.24568189707857013
1915,4.1889028428605135,0.2456326012013745
1916,4.187207101221348,0.24558304898804922
1917,4.1886914923967415,0.24553373592593197
1918,4.192465601151946,0.2454845167397497
1919,4.183903966456158,0.2454359969150111
1920,4.201081950906505,0.24538644368499482
1921,4.18792223856932,0.24533609434842263
1922,4.194576266422496,0.24528719799897866
1923,4.202653108254495,0.24523783516148465
1924,4.196547526218209,0.24518842073363473
1925,4.199982489102019,0.2451389512864341
1926,4.199923357317304,0.24508953481738097
1927,4.2082147814666495,0.24504122374841106
1928,4.193362521872956,0.24499127157974687
1929,4.201816348706155,0.24494171563227468
1930,4.20739678274993,0.24489201778832898
1931,4.2166463476980045,0.24484416321654479
1932,4.199024647346018,0.24479372817128411
1933,4.202764176929281,0.24474531621796194
1934,4.2097668711742005,0.24469464528116772
1935,4.2130432988589614,0.24464524743276939
1936,4.214412363268706,0.244596695995014
1937,4.2049731330916496,0.24454716046231095
1938,4.2100150288059,0.24449804551253712
1939,4.209700400987703,0.24444893609468793
1940,4.209456465074944,0.2443998000158583
1941,4.21785899616717,0.24435144090299052
1942,4.20740258768584,0.24430312101191973
1943,4.222901718372084,0.24425409106704482
1944,4.210364051894312,0.24420477911352084
1945,4.226059653581882,0.24415603166346142
1946,4.227515974057592,0.2441071191697279
1947,4.230038428630352,0.2440603018448313
1948,4.222502623983448,0.244010611706016
1949,4.225056055298631,0.24396263929262665
1950,4.229009015420557,0.24391364346817113
1951,4.228886615256552,0.24386542543834752
1952,4.229170728319552,0.24381683792620862
1953,4.231264112076793,0.24376870458222052
1954,4.22951029773772,0.24372018095611264
1955,4.234087542966768,0.24367163298184447
1956,4.235909177789865,0.24362386565837127
1957,4.233257032691968,0.24357604862348775
1958,4.24052034848077,0.2435273386608335
1959,4.227961578552052,0.24347933486044082
1960,4.2400475202502514,0.24343039869618946
1961,4.23918123643101,0.24338212404491913
1962,4.238610591563028,0.2433336912703345
1963,4.242818740113582,0.2432856112364965
1964,4.2393379674832135,0.24323707947565323
1965,4.243546996543819,0.24318895761164325
1966,4.24320608357588,0.2431406663039493
1967,4.2400066590308185,0.2430925975045162
1968,4.245418780190692,0.2430442373910026
1969,4.236015391178522,0.24299735813597345
1970,4.258249817144173,0.24294853780048023
1971,4.241613320955941,0.2428992681303067
1972,4.238718148162333,0.2428533299614824
1973,4.260540323917587,0.24280311561803083
1974,4.243944428321253,0.24275440858739541
1975,4.2536727404756505,0.24270644187297694
1976,4.24825200596942,0.24265796792866656
1977,4.2542713354053125,0.24261010082449713
1978,4.2455830107160155,0.24256184708580955
1979,4.252526778643822,0.24251331694463893
1980,4.249610933400543,0.24246553084141206
1981,4.25515139709694,0.24241702410335284
1982,4.247034223543121,0.24236893586127034
1983,4.257244018335447,0.24232032968322606
1984,4.248533953921618,0.2422730860137785
1985,4.263911815552096,0.24222439976739454
1986,4.252446511807052,0.24217531522178293
1987,4.254861527220164,0.2421291931650483
1988,4.268754336646322,0.24207941526271712
1989,4.254955598824274,0.24203088136326717
1990,4.261699668858108,0.24198299195817732
1991,4.2606017580951825,0.24193471766598706
1992,4.261073484567166,0.2418866183364882
1993,4.261922149520429,0.2418385354139938
1994,4.26178064341689,0.241790430673268
1995,4.264089256548308,0.24174234963027294
1996,4.26338803750094,0.24169426473691483
1997,4.2660026887604365,0.2416462461612175
1998,4.26560655828252,0.2415982100876967
1999,4.267324554426725,0.24155020273313474
2000,4.2687656040206265,0.24150237695871726
2001,4.26719553028713,0.24145420067869375
2002,4.273985230380915,0.24140667056648496
2003,4.260937611736212,0.24135942433277488
2004,4.273242147442159,0.24131112471653118
2005,4.263099194981985,0.24126272605688537
2006,4.270032292542022,0.24121448576683205
2007,4.272631315826408,0.2411662279083828
2008,4.267378396450538,0.24111895593624344
2009,4.279711554132673,0.24107035789125192
2010,4.269340272241973,0.24102117799730638
2011,4.276225269769685,0.24097364355862133
2012,4.277615047937841,0.24092506792274937
2013,4.282007302002641,0.24087761615540876
2014,4.274163811644715,0.24082945064684338
2015,4.281665227060455,0.24078196709320226
2016,4.279666985497155,0.24073425992911834
2017,4.280414439341523,0.24068710160598628
2018,4.285434122480647,0.24063941202015315
2019,4.282069006840543,0.2405928202681061
2020,4.29325610425463,0.24054519258115276
2021,4.284856605122248,0.24049749923240482
2022,4.292845255765671,0.24045029298994947
2023,4.296679900644248,0.2404029985566664
2024,4.299149709219822,0.24035577181295886
2025,4.305877840930806,0.2403096013526893
2026,4.293506046096945,0.2402622237728545
2027,4.301288395578175,0.24021522391426295
2028,4.303932362754998,0.24016798367204995
2029,4.309243272540423,0.24012188051575536
2030,4.298511039536414,0.24007459095577674
2031,4.304689272343133,0.240027576836331
2032,4.3082990168247095,0.23998059951512118
2033,4.310910047691564,0.2399345456181161
2034,4.300245700998782,0.23988735516261528
2035,4.306820380872884,0.23984049871757757
2036,4.305515516933407,0.23979373233108534
2037,4.30426840577445,0.2397469403741141
2038,4.3071196076080245,0.23969998952663327
2039,4.301473643357745,0.23965423676325795
2040,4.31581893339004,0.23960668071690147
2041,4.304244784678669,0.23955899600407046
2042,4.311353963489301,0.23951261306637356
2043,4.312671051253439,0.23946521302651877
2044,4.316841112356669,0.23941871116838806
2045,4.3114379005047905,0.23937175117850173
2046,4.314552789346265,0.23932518145498222
2047,4.30796585300096,0.2392783636800911
2048,4.3144097114579365,0.23923131758165958
2049,4.3090515951658865,0.23918503330681165
2050,4.319696956018568,0.2391380747563143
2051,4.307616037445869,0.23909079476739423
2052,4.3158336617343735,0.23904391099082847
2053,4.318690629877448,0.23899740197104125
2054,4.313163151264677,0.23895079663385838
2055,4.316306001560711,0.23890391741619954
2056,4.317227098733239,0.2388577998378943
2057,4.321407034900033,0.23881077072510534
2058,4.313403648483793,0.23876430310064947
2059,4.314309254959634,0.23871720228033985
2060,4.309859815875787,0.23867167828128966
2061,4.324899835025155,0.2386243322330037
2062,4.314987522751102,0.23857658675156074
2063,4.312508583060491,0.23853193282492902
2064,4.3390147111251265,0.23848381127401844
2065,4.3195218159064845,0.23843608972094849
2066,4.321548330294289,0.23839143279375294
2067,4.341584850294145,0.23834336380864776
2068,4.3227686527134255,0.23829601376162854
2069,4.322564827071405,0.2382507326826928
2070,4.342286272226571,0.23820338808728728
2071,4.32791380382437,0.2381559304026986
2072,4.323065900203091,0.2381096686610836
2073,4.335590741194787,0.23806273169947145
